type,gender,last_type,material,brand,sole_material,lining_material,season,made_in,insole_material,name,rating,code,cmr price,event price,full price,discipline,interior_material
Tenis moda,Mujer,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Skechers Mujer - Zapatos Skechers Dama. Tenis blancos cómodos Skechers para mujer. Zapatillas moda D'Luxfitness,4.9,70961994,,,359900.0,,
Tenis deportivos,Hombre,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas Hombre Running Response Runner U,4.8,71786769,,,199990.0,Running,
Tenis moda,Niño,Normal,Cuero,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok Classic para Niño,0.0,72793531,13989.0,15989.0,199900.0,,
Tenis moda,Niño,Normal,Sintético,asics,Caucho,Poliéster,Toda temporada,Camboya,Poliéster,Tenis Asics Gel Resolution 9 para Niño | Zapatillas Asics Gel Resolution 9 para Niño,5.0,72835911,,,369990.0,,
Tenis moda,Mujer,Normal,Cuero,reebok,Goma,Sintético,Toda temporada,Vietnam,Sintético,Tenis Reebok Mujer Moda Club C 85,4.9,72714007,,,349900.0,Lifestyle,
,Mujer,,Cuero,,,,,,,Tenis Mujer Adidas Grand Court 2.0 - Blanco - Negro,0.0,128319406,345709.0,3799.0,420900.0,Cross training,
Tenis deportivos,Mujer,Normal,Tela,reebok,Goma,Sintético,Toda temporada,Vietnam,Sintético,Tenis Reebok Mujer Running Energen Run 3,4.7,72714021,,,319900.0,Running,
Tenis moda,Niño,Normal,Sintético,nike,Sintético,Textil,Toda temporada,Indonesia,Textil,Tenis Nike Air Max Sc Bpv Niño Velcro,4.7,54793540,27999.0,31999.0,399950.0,Lifestyle,
Tenis,Hombre,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Adidas Running ResponseRunner | Zapatillas Adidas Running ResponseRunner,4.9,72724969,,,199990.0,Running,
Tenis moda,Niña,Normal,Sintético,skechers,Goma,,Toda temporada,China,Poliéster,Tenis Skechers Microspec Brightretr para Niña Velcro,4.9,72761935,,,144900.0,,Poliéster
Tenis moda,Hombre,Normal,Tela,on running,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis On Running para Hombre Running Cloudmonster,5.0,72736839,,,999990.0,,
Tenis moda,Hombre,Normal,Cuero,adidas originals,Goma,Sintético,Toda temporada,China,,Tenis Adidas Originals Moda Samba OG,4.8,3746871,,,599950.0,Lifestyle,
Tenis deportivos,Unisex,Normal,Sintético,adidas,Caucho,,Toda temporada,Vietnam,Textil,Tenis Adidas para Niño Advantage,4.8,72751925,16799.0,19199.0,239950.0,,Textil
Tenis moda,Mujer,Normal,Sintético,skechers,Goma,Sintético,Toda temporada,China,,Tenis moda Skechers Gusto Mujer,4.7,55996940,,,319990.0,,
Tenis deportivos,Mujer,Normal,Sintético,nike,Goma,,Toda temporada,Indonesia,Poliéster,Tenis Nike para Mujer Running Run Swift 3,5.0,72784225,,,429950.0,Running,Poliéster
Tenis deportivos,Mujer,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas para Mujer Running Duramo Speed,0.0,72777226,34799.0,40599.0,579990.0,Running,
Zapatos casuales,Niño,Normal,Textil,,Sintético (PU),Textil,,,,Tenis Zanial Gris para Niño Los Gomosos,0.0,127062504,,,119900.0,,
Tenis moda,Niño,Normal,Sintético,asics,Caucho,Poliéster,Toda temporada,Camboya,Poliéster,Tenis Asics Gel Resolution 9 para Niño | Zapatillas Asics Gel Resolution 9 para Niño,5.0,72835914,,,369990.0,,
Tenis moda,Niño,Normal,Cuero,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok Classic para Niño,0.0,72793531,13989.0,15989.0,199900.0,,
Tenis moda,Niño,Normal,Tela,skechers,Goma,,Toda temporada,China,Poliéster,Tenis Skechers Comfyflex Ruzo para Niño Velcro,5.0,72761968,9789.0,11189.0,139900.0,,Poliéster
Tenis moda,Hombre,Normal,Cuero,diadora,Caucho,Malla (nylon),Toda temporada,China,Malla (Nylon),Tenis Diadora para Hombre Moda Bamtelo,5.0,883015932,,,229990.0,Lifestyle,
Tenis moda,Niño,Normal,Cuero,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok Classic para Niño,0.0,72793544,13989.0,15989.0,199900.0,,
Tenis moda,Niño,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis moda Skechers Bounder Rozerg para Niño,0.0,72882969,,,179990.0,,
Tenis moda,Mujer,Normal,Tela,on running,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis On Running para Mujer Running Cloudmonster,0.0,72736614,,,999990.0,,
Tenis moda,Mujer,Normal,Cuero,veja,Caucho,,Toda temporada,Brasil,,Tenis Moda Veja Campo Mujer,4.5,39522847,,,949990.0,,Textil
Tenis moda,Mujer,Normal,Cuero,nike,Caucho,Cuero,Toda temporada,Vietnam,Textil,Tenis Nike para Mujer Moda Blazer Low '77,4.1,61581412,,,489950.0,Lifestyle,
Tenis moda,Mujer,Normal,Sintético,skechers,Caucho,Poliéster,Toda temporada,China,Poliéster,Tenis Skechers para Mujer Dlites Arch Fit-Bett Tenis de Moda Skechers,5.0,72775062,,,389990.0,,
,Mujer,Normal,Cuero,,Caucho,Textil,,,,Tenis Mujer Adidas Advantage - Blanco,3.7,119441322,232869.0,2559.0,341900.0,,
Tenis,Hombre,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas Running Response Runner | Zapatillas Adidas Running Response Runner,4.8,72738207,,,199990.0,Running,
Tenis moda,Mujer,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis Skechers para Mujer Moda Go Walk Air 2.0 Clas,0.0,72778360,,,379900.0,,
Guayos,Hombre,Normal,Sintético,fratta,Caucho,Sintético,Toda temporada,China,,"Guayos Fratta Para Cancha Sintética - Zapatilla De Fútbol Con Suela Lisa Y Sin Taches, Color Blanco De Hombre Con Cordones",4.9,882814241,8999.0,10499.0,149990.0,Fútbol,
Tenis,Mujer,Normal,Tela,hoka,Goma,Textil,Toda temporada,Vietnam,Textil,Tenis Hoka para Mujer Running Bondi X,5.0,72783060,,,1199990.0,Running,
,Hombre,,Textil,,,,,,,Tenis Hombre Adidas Showtheway - Blanco-Negro,5.0,123369557,185549.0,2039.0,272900.0,Running,
Tenis moda,Niño,Normal,Tela,skechers,Goma,,Toda temporada,China,Poliéster,Tenis Skechers Nitrosprint Lilsprin para Niño Velcro,4.8,72794545,,,149900.0,,Poliéster
,Mujer,,Textil,,,,,,,Tenis Mujer adidas Lite Racer 3.0 - Rosado-Blanco,4.3,128112724,170989.0,1879.0,249900.0,Running,
Tenis,Mujer,Normal,Tela,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok para Mujer Running Energen Tech | Tenis para Mujer de Running Color Blanco,5.0,72816035,,,269900.0,Running,
Tenis moda,Mujer,Normal,Tela,diadora,Sintético,Malla (nylon),Toda temporada,China,Malla (Nylon),Tenis Diadora para Mujer Moda Vinfa4,4.5,883015821,,,199990.0,Lifestyle,
Tenis moda,Niño,Normal,Sintético,skechers,Goma,,Toda temporada,China,Poliéster,Tenis Skechers Illumi Brights Therm para Niño Velcro,5.0,72794530,,,169900.0,,Poliéster
Tenis,Mujer,Normal,Tela,hoka,Goma,Textil,Toda temporada,Vietnam,Textil,Tenis Hoka para Mujer Running Rincon 3,4.0,72783110,,,699990.0,Running,
Tenis moda,Mujer,Normal,Cuero,new balance,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis New Balance para Mujer Moda 550,0.0,72802608,,,829990.0,,
Tenis,Mujer,Normal,Tela,under armour,Goma,Textil,Toda temporada,Indonesia,Textil,Tenis Under Armour para Mujer Running Surge 3 | Tenis de Running para Mujer Color Negro,4.7,65632719,,,309990.0,Running,
Tenis moda,Unisex,Normal,Tela,converse,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Converse Chuck Taylor All Star Unisex Infantil,5.0,72813806,,,224990.0,,
Tenis deportivos,Mujer,Normal,Tela,nike,Caucho,Poliéster,Toda temporada,India,Poliéster,Tenis Nike para Mujer City Rep TR,0.0,72890732,,,314990.0,Lifestyle,
,Hombre,,Textil,,,,,,,Tenis Casuales,5.0,126490957,,,346900.0,,
Tenis moda,Mujer,Normal,Cuero,converse,Caucho,Textil,Toda temporada,Vietnam,,Tenis Moda Converse Chuck Taylor All Star Lift Mujer,4.6,28465437,27999.0,31999.0,399990.0,,
Tenis moda,Niño,Normal,Tela,skechers,Goma,,Toda temporada,China,Poliéster,Tenis Skechers Nitrosprint Lilsprin para Niño Velcro,5.0,72794553,,,137990.0,,Poliéster
Tenis moda,Hombre,Normal,Sintético,reebok,Goma,Textil,Toda temporada,Vietnam,Textil,Tenis Reebok para Hombre Moda Court Advance,4.8,72771110,,,289990.0,,
Tenis,Mujer,Normal,Sintético,fratta,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis Fratta para Mujer Running Sternum,5.0,883014841,,,149990.0,Running,
Tenis moda,Niña,Normal,Tela,skechers,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis Skechers Wavy Lites Blissf para Niña cierre de Velcro,5.0,72821919,,,144990.0,,
Tenis deportivos,Hombre,Normal,Tela,diadora,Goma,,Toda temporada,Vietnam,Sintético,Tenis Diadora para Hombre Running Snipec | Zapatillas para hombre Diadora,4.5,882861374,13199.0,15399.0,219990.0,Running,Sintético
Tenis moda,Niño,Normal,Sintético,skechers,Goma,,Toda temporada,China,Poliéster,Tenis Skechers Illumi Brights Therm para Niño Velcro,5.0,72794530,,,169900.0,,Poliéster
Tenis moda,Unisex,Normal,Sintético,diadora,Sintético,Poliéster,Toda temporada,China,Poliéster,Tenis Diadora Crego Unisex para Niños con Velcro | Tenis Colegiales Diadora Blancos,4.9,883001770,,,129990.0,,
,Hombre,,Textil,,,,,,,Tenis Hombre adidas Galaxy 5 - Negro-Naranja,5.0,128112717,209209.0,2299.0,307900.0,Running,
Tenis moda,Niño,Normal,Cuero,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok Classic para Niño,0.0,72793531,13989.0,15989.0,199900.0,,
Guayos,Hombre,Normal,Sintético,fratta,Caucho,,Toda temporada,China,,"Guayos Fratta Para Cancha Sintética - Zapatilla De Fútbol Con Suela De Torretines, Color Blanco De Hombre Con Cordones",4.7,882816251,,,139990.0,Fútbol,Sintético
Tenis moda,Niño,Normal,Tela,skechers,Goma,,Toda temporada,China,Poliéster,Tenis Skechers Comfyflex Ruzo para Niño Velcro,4.5,72794560,9789.0,11189.0,139900.0,,Poliéster
Tenis moda,Hombre,Normal,Cuero,adidas,Caucho,Textil,Toda temporada,India,Textil,Tenis Adidas para Hombre Moda Samba,4.8,72905214,,,599990.0,Lifestyle,
Tenis,Mujer,Normal,Tela,new balance,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis New Balance Fresh Foam Arishi V4 para Mujer Running New Balance,5.0,72735838,32199.0,36799.0,459990.0,Running,
Tenis moda,Mujer,Normal,Sintético,puma,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis moda Puma Rickie Wns para Mujer,4.2,72788160,,,329990.0,Lifestyle,
Tenis moda,Niño,,Sintético,adidas,Caucho,,Toda temporada,Vietnam,,Tenis Adidas Tensaur Run para Niño,4.6,25685041,16199.0,18899.0,269950.0,,Textil
Tenis moda,Mujer,Normal,Cuero,reebok,Goma,Sintético,Toda temporada,Vietnam,Sintético,Tenis Reebok Mujer Moda Classic Leather Sp Extra,4.5,63866772,,,409990.0,Lifestyle,
Tenis deportivos,Hombre,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas Hombre Running Runfalcon 3.0,4.7,65556768,24999.0,26599.0,379990.0,Running,
Tenis moda,Niño,Normal,Cuero,nike,Sintético,,Toda temporada,Indonesia,Textil,Tenis Nike Flex Runner 2 Niño,4.9,69406380,19599.0,22399.0,279950.0,,Textil
Tenis moda,Hombre,Normal,Sintético,adidas,Caucho,Textil,Toda temporada,Birmania,Textil,Tenis Adidas para Hombre Moda Courtbeat,4.8,72781031,19799.0,23099.0,329950.0,,
Tenis moda,Mujer,Normal,Sintético,puma,Caucho,Textil,Toda temporada,China,Textil,Tenis Puma Mujer Moda X-Ray Speed Lite,3.3,72788157,31499.0,35999.0,449990.0,Lifestyle,
Tenis moda,Niña,Normal,Sintético,skechers,Goma,,Toda temporada,China,Poliéster,Tenis Skechers Uno Standonair para Niña,4.8,72794871,,,259900.0,,Poliéster
Tenis,Hombre,Normal,Tela,on running,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis On Running para Hombre Running Cloudmonster,5.0,72736678,,,999990.0,Running,
Tenis moda,Niña,Normal,Cuero,reebok,Goma,,Toda temporada,China,Textil,Tenis Reebok Kids Reebok Xt para Niña,4.5,72793477,16789.0,19189.0,239900.0,,Textil
Tenis,Mujer,Normal,Sintético,fratta,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis Fratta para Mujer Running Sakora,4.3,883014826,,,149990.0,Running,
Tenis,Mujer,Normal,Tela,hoka,Goma,Textil,Toda temporada,Vietnam,Textil,Tenis Hoka para Mujer Running Clifton 9,0.0,72783183,,,799990.0,Running,
Tenis moda,Mujer,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis Skechers Mujer - Zapatos Skechers Dama. Tenis blancos cómodos Skechers para mujer. Zapatillas moda Tres,4.9,70962163,,,369900.0,,
Tenis moda,Niño,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis moda Skechers Bounder Rozerg para Niño,0.0,72882973,,,179990.0,,
Tenis moda,Niño,Normal,Sintético,nike,Sintético,Textil,Toda temporada,Indonesia,Textil,Tenis Nike Air Max Sc Bpv Niño Velcro,4.7,54793540,27999.0,31999.0,399950.0,Lifestyle,
Tenis moda,Mujer,Normal,Cuero,nike,Caucho,Malla (nylon),Toda temporada,Vietnam,Malla (Nylon),Tenis Nike para Mujer Moda W Af1 Plt.Af.Orm| Zapatillas Nike para Mujer Air Force 1,0.0,72826037,,,779950.0,,
Tenis deportivos,Hombre,Normal,Sintético,reebok,Goma,,Toda temporada,China,,Tenis Deportivos Reebok para Hombre de Running Energen Tech,5.0,72790760,,,349990.0,Running,Textil
Tenis moda,Mujer,Normal,Cuero,new balance,Caucho,Textil,Toda temporada,China,,Tenis New Balance Mujer Moda 574,4.8,64218048,39059.0,44639.0,557990.0,,
Tenis moda,Hombre,Normal,Sintético,puma,Caucho,Textil,Toda temporada,China,,Tenis moda Puma Rebound Layup Lo Sl Hombre,4.8,64280207,,,399900.0,,
Tenis moda,Mujer,Normal,Sintético,puma,Caucho,,Toda temporada,China,Textil,Tenis Puma para Mujer Moda Carina Street Wns,4.8,72794847,,,409900.0,,Textil
Tenis moda,Hombre,Normal,Cuero,nike,Goma,,Toda temporada,Vietnam,Poliéster,Tenis Nike para Hombre Moda Air Max Excee,0.0,72784108,,,569950.0,,Poliéster
Tenis deportivos,Mujer,Normal,Sintético,reebok,Goma,Sintético,Toda temporada,Vietnam,Textil,Tenis Deportivos Reebok para Mujer de Cross Training Nano X3,5.0,72790838,37799.0,43199.0,539990.0,Cross training,
Tenis deportivos,Hombre,Normal,Sintético,asics,Caucho,Sintético,Toda temporada,Indonesia,Sintético,Tenis Asics Hombre Running Gel Excite 9,4.6,69295184,,,349990.0,Running,
Guayos,Hombre,Normal,Sintético,puma,Sintético,,Toda temporada,Camboya,Textil,Guayos con taches Puma para Hombre Attacanto Fg/Ag,5.0,72794416,,,309900.0,Fútbol,Textil
Tenis deportivos,Mujer,Normal,Tela,under armour,Goma,Textil,Toda temporada,Vietnam,Textil,Tenis Under Armour para Mujer Cross training Charged Aurora 2,5.0,72890697,,,329990.0,Cross training,
Tenis moda,Mujer,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,Vietnam,,Tenis Skechers Slip In Mujer Manos Libres | Zapatos Skechers Dama | Tenis negros cómodos Skechers para mujer | Zapatillas moda Ultraflex 3 |0,5.0,64281398,,,369900.0,,
,Hombre,Pequeña,Sintético,,Goma,Textil,,,,Tenis UA MO JO 2 Azul Masculino 3024134-403-NV0 UNDER ARMOUR,5.0,126444617,,,199900.0,Running,
Tenis moda,Mujer,Normal,Tela,puma,Caucho,Textil,Toda temporada,China,Textil,Tenis Puma para Mujer R78 Voyage Wns . Tenis de Moda Puma,4.9,72716483,,,439990.0,,
Tenis moda,Mujer,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis Skechers para Mujer Moda Sportcourt92 Illustr,5.0,72836648,,,319990.0,,
Tenis moda,Niño,Normal,Cuero,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok Classic para Niño,0.0,72793542,13989.0,15989.0,199900.0,,
Tenis moda,Niño,Normal,Cuero,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok Classic para Niño,0.0,72793545,13989.0,15989.0,199900.0,,
,Hombre,Normal,Sintético,,Goma,Textil,,,,Tenis Hombre Nike Court Royale 2 Next Nature - Blanco,4.8,128853787,282055.0,30995.0,337950.0,,
Tenis deportivos,Mujer,Normal,Tela,adidas,Caucho,Textil,Toda temporada,China,Textil,Tenis Adidas Mujer Running Ultraboost Light W,5.0,72712418,59999.0,69999.0,999950.0,Running,
Tenis moda,Niño,Normal,Sintético,asics,Caucho,Poliéster,Toda temporada,Camboya,Poliéster,Tenis Asics Gel Resolution 9 para Niño | Zapatillas Asics Gel Resolution 9 para Niño,5.0,72835911,,,369990.0,,
Tenis moda,Niño,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis moda Skechers Bounder Rozerg para Niño,0.0,72882969,,,179990.0,,
Tenis moda,Niña,Normal,Tela,reebok,Goma,,Toda temporada,China,Textil,Tenis Reebok Rus Runner para Niña,5.0,63117947,13999.0,15999.0,199990.0,,Textil
Tenis moda,Mujer,Normal,Tela,skechers,Caucho,Poliéster,Toda temporada,China,Poliéster,Tenis Skechers Mujer - Zapatos Skechers Dama D'Luxe Finess - Pureglam Gris Tenis cómodos para mujer. Zapatillas moda,4.8,72706868,25189.0,28789.0,359900.0,,
Tenis moda,Mujer,Normal,Cuero,veja,Goma,,Toda temporada,Brasil,,Tenis moda Veja Campo Mujer,4.8,62676904,,,949990.0,,Sintético
Tenis moda,Hombre,Normal,Cuero,nike,Caucho,Poliéster,Toda temporada,India,Poliéster,Tenis Nike Hombre Moda Air Force 1,4.7,14665687,,,699990.0,Lifestyle,
Tenis moda,Niña,Normal,Tela,skechers,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis Skechers Wavy Lites Blissf para Niña cierre de Velcro,5.0,72821936,,,144990.0,,
Tenis moda,Mujer,Normal,Sintético,michael kors,Caucho,,Toda temporada,Camboya,Algodón,Tenis Michael Kors para Mujer Evy Lace Up | Tenis de moda para mujer con plataforma,5.0,72788256,,,799990.0,,Algodón
Tenis moda,Mujer,Normal,Sintético,on running,Caucho,,Toda temporada,Vietnam,Poliéster,Tenis On Running para Mujer Moda Cloud X Shift,0.0,72736619,,,949990.0,,Poliéster
Tenis,Mujer,Normal,Tela,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok para Mujer Running Energen Run 3,5.0,72771761,22399.0,25599.0,319990.0,Running,
,Hombre,,Textil,,,,,,,Tenis Hombre adidas Response Run - Negro,0.0,128282696,209209.0,2299.0,307900.0,Running,
,Unisex adulto,Normal,Cuero,,Caucho,Textil,,,,Zapatos Puma Cali-0 x Diamond,0.0,127907713,,,319000.0,,
Tenis moda,Hombre,Normal,Tela,reebok,Goma,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Reebok para Hombre Moda Club C 85 Harry Potter | Tenis Harry Potter Reebok Hogwarts,5.0,72870111,,,469990.0,Lifestyle,
Tenis,Mujer,Normal,Sintético,nike,Goma,Textil,Toda temporada,Vietnam,Poliéster,Tenis Nike para Mujer Running React Infinity 3,3.7,72715044,56699.0,64799.0,809990.0,Running,
Tenis moda,Niña,Normal,Tela,skechers,Goma,,Toda temporada,China,Poliéster,Tenis Skechers Mydreamers para Niña Velcro,5.0,72838893,,,179900.0,,Poliéster
Tenis moda,Niño,Normal,Sintético,nike,Sintético,Textil,Toda temporada,Indonesia,Textil,Tenis Nike Air Max Sc Bpv Niño Velcro,4.7,54793540,27999.0,31999.0,399950.0,Lifestyle,
Tenis deportivos,Mujer,Normal,Sintético,on running,Caucho,Textil,Toda temporada,Vietnam,Sintético,Tenis On Running Mujer Running Cloud X 3,0.0,48607725,,,899990.0,Running,
Tenis moda,Niña,Normal,Tela,reebok,Goma,,Toda temporada,China,Textil,Tenis Reebok Rus Runner para Niña,5.0,63117973,13999.0,15999.0,199990.0,,Textil
Tenis moda,Mujer,Normal,Cuero,reebok,Goma,Sintético,Toda temporada,Vietnam,Sintético,Tenis Reebok Mujer Moda Classic Leather Sp Extra,4.8,63866766,,,409990.0,Lifestyle,
Tenis moda,Mujer,Normal,Tela,puma,Sintético,,Toda temporada,China,Textil,Tenis Puma para Mujer Moda R78 Voyage Space Metal,4.6,72794824,,,449900.0,,Textil
,Mujer,,Sintético,,Goma,Textil,,,,Tenis Mujer Nike Air Max Intrlk Lite 2 - Rosa,2.5,126922271,388525.0,42695.0,473950.0,,
,Hombre,Normal,Sintético,,Goma,Textil,,,,Zapatillas Hugo Boss Saturn Lowp mx 50471235 - Hombre,0.0,123496553,,,898000.0,,
,Hombre,Normal,Textil,,Pvc,Textil,,,,Tenis Kalid Negro para Hombre Croydon,5.0,126554699,,,99900.0,Running,
Tenis moda,Mujer,Normal,Sintético,nike,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Nike para Mujer Moda Nike Court Vision Low Next Nature | Zapatillas Nike para Mujer Court Vision Lonn,4.6,72832981,,,399950.0,,
Tenis moda,Mujer,Normal,Tela,converse,Caucho,Textil,Toda temporada,Vietnam,,Tenis Moda Converse Chuck Taylor All Star Lift Mujer,4.8,16838526,,,379990.0,,
Tenis moda,Mujer,Normal,Sintético,skechers,Caucho,Poliéster,Toda temporada,China,Poliéster,Tenis Skechers para Mujer Dlites Arch Fit-Bett Tenis de Moda Skechers,4.9,72775081,,,389990.0,,
Tenis deportivos,Mujer,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Adidas Mujer Cross training Everyset Trainer W,5.0,72712521,32999.0,38499.0,549990.0,Cross training,
Tenis deportivos,Mujer,Normal,Sintético,nike,Goma,,Toda temporada,Indonesia,Poliéster,Tenis Nike para Mujer Running Run Swift 3,5.0,72784216,,,439990.0,Running,Poliéster
Tenis,Mujer,Normal,Tela,under armour,Goma,Textil,Toda temporada,Indonesia,Textil,Tenis Under Armour para Mujer Running W Charged Pursuit3,4.0,72833479,,,359900.0,Running,
Tenis moda,Mujer,Normal,Sintético,puma,Caucho,Textil,Toda temporada,China,Textil,Tenis moda Puma Rider Fv Future Vintage Mujer,4.8,72788162,37099.0,42399.0,529990.0,,
Tenis moda,Niño,Normal,Sintético,asics,Caucho,Poliéster,Toda temporada,Brasil,Poliéster,Tenis Asics Fantasy 4 Ps para Niño Velcro,5.0,72822493,,,259990.0,,
,Mujer,Normal,Textil,,Sintético (PU),Textil,,,,Tenis Mert Negro para Mujer Croydon,5.0,126590661,,,129900.0,Running,
Tenis deportivos,Mujer,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Indonesia,Sintético,Tenis Adidas Outdoor Terrex Eastrail | Zapatillas Adidas Outdoor Terrex Eastrail,4.5,61123543,32399.0,37799.0,539990.0,Outdoor,
Tenis moda,Mujer,Normal,Cuero,reebok,Goma,Textil,Toda temporada,Vietnam,Textil,Tenis Reebok para Mujer Moda Club C Extra,5.0,72815864,,,429990.0,,
Tenis moda,Niño,Normal,Cuero,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok Classic para Niño,0.0,72793534,13989.0,15989.0,199900.0,,
